Date,pm2.5
2012-1-13,91
2012-1-13,101
2012-1-14,137
2012-1-14,133
2012-1-14,130
2012-1-14,125
2012-1-14,125
2012-1-14,98
2012-1-14,58
2012-1-14,42
2012-1-14,39
2012-1-14,33
2012-1-14,0
2012-1-14,0
2012-1-14,0
2012-1-14,0
2012-1-14,0
2012-1-14,0
2012-1-14,0
2012-1-14,0
2012-1-14,0
2012-1-14,0
2012-1-14,0
2012-1-14,0
2012-1-14,0
2012-1-14,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-15,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-16,0
2012-1-17,0
2012-1-17,0
2012-1-17,0
2012-1-17,0
2012-1-17,0
2012-1-17,0
2012-1-17,0
2012-1-17,0
2012-1-17,0
2012-1-17,0
2012-1-17,0
2012-1-17,0
2012-1-17,254
2012-1-17,281
2012-1-17,301
2012-1-17,285
2012-1-17,304
2012-1-17,309
2012-1-17,308
2012-1-17,338
2012-1-17,416
2012-1-17,398
2012-1-17,385
2012-1-17,348
2012-1-18,332
2012-1-18,339
2012-1-18,344
2012-1-18,353
2012-1-18,385
2012-1-18,394
2012-1-18,401
2012-1-18,393
2012-1-18,381
2012-1-18,384
2012-1-18,372
2012-1-18,370
2012-1-18,345
2012-1-18,359
2012-1-18,382
2012-1-18,412
2012-1-18,440
2012-1-18,436
2012-1-18,450
2012-1-18,456
2012-1-18,469
2012-1-18,450
2012-1-18,458
2012-1-18,446
2012-1-19,437
2012-1-19,460
2012-1-19,503
2012-1-19,558
2012-1-19,486
2012-1-19,441
2012-1-19,388
2012-1-19,351
2012-1-19,348
2012-1-19,390
2012-1-19,405
2012-1-19,380
2012-1-19,373
2012-1-19,379
2012-1-19,387
2012-1-19,378
2012-1-19,399
2012-1-19,414
2012-1-19,419
2012-1-19,436
2012-1-19,436
2012-1-19,459
2012-1-19,494
2012-1-19,522
2012-1-20,479
2012-1-20,315
2012-1-20,121
2012-1-20,49
2012-1-20,52
2012-1-20,47
2012-1-20,29
2012-1-20,17
2012-1-20,15
2012-1-20,24
2012-1-20,22
2012-1-20,21
2012-1-20,20
2012-1-20,22
2012-1-20,21
2012-1-20,12
2012-1-20,13
2012-1-20,13
2012-1-20,22
2012-1-20,16
2012-1-20,22
2012-1-20,17
2012-1-20,21
2012-1-20,18
2012-1-21,17
2012-1-21,10
2012-1-21,10
2012-1-21,11
2012-1-21,11
2012-1-21,9
2012-1-21,7
2012-1-21,10
2012-1-21,12
2012-1-21,16
2012-1-21,21
2012-1-21,17
2012-1-21,18
2012-1-21,20
2012-1-21,20
2012-1-21,17
2012-1-21,13
2012-1-21,20
2012-1-21,15
2012-1-21,14
2012-1-21,22
2012-1-21,28
2012-1-21,20
2012-1-21,13
2012-1-22,21
2012-1-22,29
2012-1-22,19
2012-1-22,14
2012-1-22,11
2012-1-22,15
2012-1-22,16
2012-1-22,16
2012-1-22,19
2012-1-22,16
2012-1-22,21
2012-1-22,21
2012-1-22,22
2012-1-22,20
2012-1-22,18
2012-1-22,23
2012-1-22,35
2012-1-22,51
2012-1-22,54
2012-1-22,68
2012-1-22,108
2012-1-22,193
2012-1-22,182
2012-1-22,161
2012-1-23,225
2012-1-23,994
2012-1-23,972
2012-1-23,430
2012-1-23,296
2012-1-23,284
2012-1-23,285
2012-1-23,223
2012-1-23,141
2012-1-23,66
2012-1-23,33
2012-1-23,36
2012-1-23,27
2012-1-23,27
2012-1-23,20
2012-1-23,32
2012-1-23,24
2012-1-23,13
2012-1-23,24
2012-1-23,88
2012-1-23,103
2012-1-23,200
2012-1-23,157
2012-1-23,97
2012-1-24,79
2012-1-24,14
2012-1-24,12
2012-1-24,10
2012-1-24,8
2012-1-24,6
2012-1-24,8
2012-1-24,11
2012-1-24,9
2012-1-24,7
2012-1-24,10
2012-1-24,12
2012-1-24,13
2012-1-24,13
2012-1-24,11
2012-1-24,16
2012-1-24,15
2012-1-24,12
2012-1-24,9
2012-1-24,18
2012-1-24,25
2012-1-24,37
2012-1-24,85
2012-1-24,73
2012-1-25,33
2012-1-25,45
2012-1-25,61
2012-1-25,66
2012-1-25,50
2012-1-25,37
2012-1-25,42
2012-1-25,43
2012-1-25,48
2012-1-25,44
2012-1-25,50
2012-1-25,52
2012-1-25,51
2012-1-25,47
2012-1-25,51
2012-1-25,47
2012-1-25,43
2012-1-25,39
2012-1-25,60
2012-1-25,69
2012-1-25,93
2012-1-25,127
2012-1-25,122
2012-1-25,156
2012-1-26,176
2012-1-26,169
2012-1-26,166
2012-1-26,151
2012-1-26,113
2012-1-26,77
2012-1-26,80
2012-1-26,80
2012-1-26,62
2012-1-26,47
2012-1-26,55
2012-1-26,70
2012-1-26,79
2012-1-26,66
2012-1-26,67
2012-1-26,77
2012-1-26,84
2012-1-26,87
2012-1-26,115
2012-1-26,111
2012-1-26,125
2012-1-26,158
2012-1-26,227
2012-1-26,192
2012-1-27,113
2012-1-27,51
2012-1-27,25
2012-1-27,18
2012-1-27,40
2012-1-27,139
2012-1-27,162
2012-1-27,95
2012-1-27,8
2012-1-27,21
2012-1-27,20
2012-1-27,29
2012-1-27,24
2012-1-27,23
2012-1-27,36
2012-1-27,76
2012-1-27,84
2012-1-27,75
2012-1-27,93
2012-1-27,103
2012-1-27,128
2012-1-27,158
2012-1-27,124
2012-1-27,122
2012-1-28,74
2012-1-28,51
2012-1-28,58
2012-1-28,59
2012-1-28,69
2012-1-28,67
2012-1-28,69
2012-1-28,63
2012-1-28,60
2012-1-28,72
2012-1-28,75
2012-1-28,79
2012-1-28,82
2012-1-28,79
2012-1-28,76
2012-1-28,87
2012-1-28,91
2012-1-28,88
2012-1-28,96
2012-1-28,103
2012-1-28,129
2012-1-28,132
2012-1-28,159
2012-1-28,164
2012-1-29,170
2012-1-29,165
2012-1-29,68
2012-1-29,44
2012-1-29,25
2012-1-29,15
2012-1-29,14
2012-1-29,14
2012-1-29,13
2012-1-29,12
2012-1-29,23
2012-1-29,19
2012-1-29,18
2012-1-29,20
2012-1-29,20
2012-1-29,31
2012-1-29,35
2012-1-29,46
2012-1-29,38
2012-1-29,49
2012-1-29,47
2012-1-29,69
2012-1-29,76
2012-1-29,87
2012-1-30,91
2012-1-30,73
2012-1-30,77
2012-1-30,109
2012-1-30,81
2012-1-30,89
2012-1-30,91
2012-1-30,91
2012-1-30,84
2012-1-30,99
2012-1-30,112
2012-1-30,127
2012-1-30,133
2012-1-30,133
2012-1-30,129
2012-1-30,134
2012-1-30,135
2012-1-30,138
2012-1-30,155
2012-1-30,157
2012-1-30,147
2012-1-30,151
2012-1-30,152
2012-1-30,142
2012-1-31,132
2012-1-31,139
2012-1-31,150
2012-1-31,150
2012-1-31,143
2012-1-31,144
2012-1-31,154
2012-1-31,152
2012-1-31,147
2012-1-31,141
2012-1-31,135
2012-1-31,58
2012-1-31,14
2012-1-31,19
2012-1-31,22
2012-1-31,23
2012-1-31,18
2012-1-31,17
2012-1-31,14
2012-1-31,13
2012-1-31,13
2012-1-31,18
2012-1-31,8
2012-1-31,9
2012-2-1,15
2012-2-1,14
2012-2-1,13
2012-2-1,9
2012-2-1,11
2012-2-1,12
2012-2-1,11
2012-2-1,13
2012-2-1,13
2012-2-1,13
2012-2-1,14
2012-2-1,14
2012-2-1,14
2012-2-1,12
2012-2-1,13
2012-2-1,16
2012-2-1,16
2012-2-1,17
2012-2-1,23
2012-2-1,25
2012-2-1,39
2012-2-1,52
2012-2-1,42
2012-2-1,24
2012-2-2,24
2012-2-2,30
2012-2-2,13
2012-2-2,10
2012-2-2,8
2012-2-2,7
2012-2-2,6
2012-2-2,9
2012-2-2,11
2012-2-2,16
2012-2-2,13
2012-2-2,16
2012-2-2,14
2012-2-2,17
2012-2-2,14
2012-2-2,13
2012-2-2,18
2012-2-2,24
2012-2-2,39
2012-2-2,57
2012-2-2,69
2012-2-2,75
2012-2-2,82
2012-2-2,92
2012-2-3,64
2012-2-3,61
2012-2-3,40
2012-2-3,60
2012-2-3,68
2012-2-3,68
2012-2-3,63
2012-2-3,63
2012-2-3,60
2012-2-3,52
2012-2-3,49
2012-2-3,59
2012-2-3,60
2012-2-3,52
2012-2-3,50
2012-2-3,76
2012-2-3,66
2012-2-3,72
2012-2-3,82
2012-2-3,100
2012-2-3,129
2012-2-3,147
2012-2-3,114
2012-2-3,50
2012-2-4,14
2012-2-4,16
2012-2-4,9
2012-2-4,9
2012-2-4,8
2012-2-4,9
2012-2-4,9
2012-2-4,9
2012-2-4,17
2012-2-4,21
2012-2-4,19
2012-2-4,19
2012-2-4,20
2012-2-4,22
2012-2-4,29
2012-2-4,40
2012-2-4,69
2012-2-4,70
2012-2-4,62
2012-2-4,60
2012-2-4,61
2012-2-4,72
2012-2-4,82
2012-2-4,100
2012-2-5,118
2012-2-5,126
2012-2-5,140
2012-2-5,132
2012-2-5,119
2012-2-5,100
2012-2-5,92
2012-2-5,90
2012-2-5,109
2012-2-5,103
2012-2-5,81
2012-2-5,82
2012-2-5,100
2012-2-5,103
2012-2-5,116
2012-2-5,108
2012-2-5,113
2012-2-5,127
2012-2-5,132
2012-2-5,128
2012-2-5,132
2012-2-5,201
2012-2-5,265
2012-2-5,252
2012-2-6,254
2012-2-6,262
2012-2-6,251
2012-2-6,278
2012-2-6,263
2012-2-6,183
2012-2-6,18
2012-2-6,20
2012-2-6,19
2012-2-6,12
2012-2-6,11
2012-2-6,10
2012-2-6,12
2012-2-6,19
2012-2-6,22
2012-2-6,23
2012-2-6,13
2012-2-6,12
2012-2-6,10
2012-2-6,27
2012-2-6,32
2012-2-6,42
2012-2-6,66
2012-2-6,56
2012-2-7,163
2012-2-7,17
2012-2-7,7
2012-2-7,7
2012-2-7,7
2012-2-7,9
2012-2-7,9
2012-2-7,7
2012-2-7,9
2012-2-7,13
2012-2-7,22
2012-2-7,15
2012-2-7,13
2012-2-7,18
2012-2-7,14
2012-2-7,12
2012-2-7,12
2012-2-7,13
2012-2-7,12
2012-2-7,12
2012-2-7,12
2012-2-7,12
2012-2-7,9
2012-2-7,9
2012-2-8,11
2012-2-8,9
2012-2-8,10
2012-2-8,10
2012-2-8,11
2012-2-8,10
2012-2-8,8
2012-2-8,9
2012-2-8,12
2012-2-8,16
2012-2-8,11
2012-2-8,27
2012-2-8,21
2012-2-8,16
2012-2-8,11
2012-2-8,11
2012-2-8,17
2012-2-8,17
2012-2-8,12
2012-2-8,20
2012-2-8,21
2012-2-8,26
2012-2-8,18
2012-2-8,22
2012-2-9,18
2012-2-9,39
2012-2-9,36
2012-2-9,28
2012-2-9,28
2012-2-9,33
2012-2-9,33
2012-2-9,38
2012-2-9,77
2012-2-9,84
2012-2-9,84
2012-2-9,63
2012-2-9,52
2012-2-9,40
2012-2-9,36
2012-2-9,37
2012-2-9,45
2012-2-9,51
2012-2-9,55
2012-2-9,66
2012-2-9,64
2012-2-9,56
2012-2-9,57
2012-2-9,21
2012-2-10,6
2012-2-10,4
2012-2-10,6
2012-2-10,8
2012-2-10,7
2012-2-10,9
2012-2-10,11
2012-2-10,13
2012-2-10,21
2012-2-10,29
2012-2-10,19
2012-2-10,36
2012-2-10,23
2012-2-10,23
2012-2-10,18
2012-2-10,19
2012-2-10,27
2012-2-10,36
2012-2-10,23
2012-2-10,34
2012-2-10,46
2012-2-10,54
2012-2-10,63
2012-2-10,82
2012-2-11,74
2012-2-11,95
2012-2-11,102
2012-2-11,114
2012-2-11,121
2012-2-11,117
2012-2-11,112
2012-2-11,123
2012-2-11,126
2012-2-11,129
2012-2-11,121
2012-2-11,111
2012-2-11,73
2012-2-11,49
2012-2-11,40
2012-2-11,39
2012-2-11,40
2012-2-11,34
2012-2-11,29
2012-2-11,44
2012-2-11,74
2012-2-11,87
2012-2-11,106
2012-2-11,147
2012-2-12,175
2012-2-12,107
2012-2-12,99
2012-2-12,86
2012-2-12,74
2012-2-12,78
2012-2-12,75
2012-2-12,70
2012-2-12,70
2012-2-12,77
2012-2-12,90
2012-2-12,113
2012-2-12,97
2012-2-12,111
2012-2-12,104
2012-2-12,106
2012-2-12,105
2012-2-12,105
2012-2-12,112
2012-2-12,120
2012-2-12,134
2012-2-12,143
2012-2-12,157
2012-2-12,149
2012-2-13,170
2012-2-13,183
2012-2-13,175
2012-2-13,154
2012-2-13,145
2012-2-13,144
2012-2-13,163
2012-2-13,172
2012-2-13,170
2012-2-13,182
2012-2-13,138
2012-2-13,149
2012-2-13,163
2012-2-13,165
2012-2-13,192
2012-2-13,226
2012-2-13,221
2012-2-13,224
2012-2-13,228
2012-2-13,254
2012-2-13,288
2012-2-13,295
2012-2-13,332
2012-2-13,352
2012-2-14,376
2012-2-14,380
2012-2-14,327
2012-2-14,306
2012-2-14,248
2012-2-14,235
2012-2-14,236
2012-2-14,151
2012-2-14,14
2012-2-14,13
2012-2-14,16
2012-2-14,16
2012-2-14,15
2012-2-14,22
2012-2-14,25
2012-2-14,26
2012-2-14,23
2012-2-14,24
2012-2-14,25
2012-2-14,22
2012-2-14,38
2012-2-14,57
2012-2-14,41
2012-2-14,71
2012-2-15,80
2012-2-15,129
2012-2-15,149
2012-2-15,132
2012-2-15,97
2012-2-15,83
2012-2-15,78
2012-2-15,92
2012-2-15,95
2012-2-15,92
2012-2-15,87
2012-2-15,96
2012-2-15,113
2012-2-15,138
2012-2-15,167
2012-2-15,134
2012-2-15,112
2012-2-15,118
2012-2-15,114
2012-2-15,126
2012-2-15,133
2012-2-15,145
2012-2-15,163
2012-2-15,16
2012-2-16,4
2012-2-16,5
2012-2-16,8
2012-2-16,12
2012-2-16,11
2012-2-16,10
2012-2-16,11
2012-2-16,9
2012-2-16,12
2012-2-16,17
2012-2-16,15
2012-2-16,24
2012-2-16,17
2012-2-16,11
2012-2-16,15
2012-2-16,18
2012-2-16,18
2012-2-16,16
2012-2-16,14
2012-2-16,16
2012-2-16,13
2012-2-16,15
2012-2-16,15
2012-2-16,20
2012-2-17,7
2012-2-17,8
2012-2-17,9
2012-2-17,11
2012-2-17,12
2012-2-17,11
2012-2-17,9
2012-2-17,10
2012-2-17,16
2012-2-17,17
2012-2-17,15
2012-2-17,18
2012-2-17,19
2012-2-17,26
2012-2-17,16
2012-2-17,24
2012-2-17,15
2012-2-17,13
2012-2-17,9
2012-2-17,8
2012-2-17,11
2012-2-17,10
2012-2-17,18
2012-2-17,18
2012-2-18,14
2012-2-18,16
2012-2-18,12
2012-2-18,9
2012-2-18,8
2012-2-18,10
2012-2-18,8
2012-2-18,17
2012-2-18,17
2012-2-18,30
2012-2-18,27
2012-2-18,23
2012-2-18,27
2012-2-18,19
2012-2-18,26
2012-2-18,45
2012-2-18,40
2012-2-18,52
2012-2-18,50
2012-2-18,53
2012-2-18,52
2012-2-18,59
2012-2-18,74
2012-2-18,90
2012-2-19,109
2012-2-19,105
2012-2-19,98
2012-2-19,91
2012-2-19,99
2012-2-19,98
2012-2-19,91
2012-2-19,87
2012-2-19,84
2012-2-19,89
2012-2-19,87
2012-2-19,80
2012-2-19,73
2012-2-19,52
2012-2-19,38
2012-2-19,33
2012-2-19,33
2012-2-19,25
2012-2-19,32
2012-2-19,41
2012-2-19,52
2012-2-19,64
2012-2-19,64
2012-2-19,56
2012-2-20,65
2012-2-20,81
2012-2-20,113
2012-2-20,163
2012-2-20,162
2012-2-20,152
2012-2-20,129
2012-2-20,105
2012-2-20,99
2012-2-20,94
2012-2-20,85
2012-2-20,110
2012-2-20,139
2012-2-20,139
2012-2-20,127
2012-2-20,129
2012-2-20,135
2012-2-20,145
2012-2-20,184
2012-2-20,236
2012-2-20,254
2012-2-20,260
2012-2-20,216
2012-2-20,160
2012-2-21,93
2012-2-21,75
2012-2-21,73
2012-2-21,68
2012-2-21,69
2012-2-21,82
2012-2-21,83
2012-2-21,99
2012-2-21,117
2012-2-21,125
2012-2-21,95
2012-2-21,103
2012-2-21,123
2012-2-21,117
2012-2-21,140
2012-2-21,151
2012-2-21,143
2012-2-21,148
2012-2-21,162
2012-2-21,134
2012-2-21,138
2012-2-21,155
2012-2-21,172
2012-2-21,151
2012-2-22,141
2012-2-22,153
2012-2-22,141
2012-2-22,158
2012-2-22,153
2012-2-22,164
2012-2-22,173
2012-2-22,174
2012-2-22,183
2012-2-22,178
2012-2-22,193
2012-2-22,203
2012-2-22,206
2012-2-22,203
2012-2-22,208
2012-2-22,219
2012-2-22,235
2012-2-22,240
2012-2-22,241
2012-2-22,248
2012-2-22,154
2012-2-22,25
2012-2-22,16
2012-2-22,18
2012-2-23,16
2012-2-23,11
2012-2-23,11
2012-2-23,16
2012-2-23,8
2012-2-23,9
2012-2-23,11
2012-2-23,14
2012-2-23,16
2012-2-23,15
2012-2-23,20
2012-2-23,20
2012-2-23,18
2012-2-23,15
2012-2-23,19
2012-2-23,20
2012-2-23,20
2012-2-23,18
2012-2-23,18
2012-2-23,27
2012-2-23,33
2012-2-23,57
2012-2-23,70
2012-2-23,81
2012-2-24,84
2012-2-24,78
2012-2-24,74
2012-2-24,79
2012-2-24,99
2012-2-24,99
2012-2-24,108
2012-2-24,103
2012-2-24,98
2012-2-24,98
2012-2-24,102
2012-2-24,125
2012-2-24,126
2012-2-24,122
2012-2-24,129
2012-2-24,119
2012-2-24,134
2012-2-24,142
2012-2-24,153
2012-2-24,149
2012-2-24,48
2012-2-24,11
2012-2-24,15
2012-2-24,10
2012-2-25,9
2012-2-25,10
2012-2-25,10
2012-2-25,6
2012-2-25,17
2012-2-25,19
2012-2-25,13
2012-2-25,16
2012-2-25,14
2012-2-25,21
2012-2-25,21
2012-2-25,21
2012-2-25,14
2012-2-25,21
2012-2-25,25
2012-2-25,18
2012-2-25,20
2012-2-25,25
2012-2-25,30
2012-2-25,42
2012-2-25,41
2012-2-25,36
2012-2-25,44
2012-2-25,49
2012-2-26,62
2012-2-26,70
2012-2-26,78
2012-2-26,108
2012-2-26,139
2012-2-26,73
2012-2-26,34
2012-2-26,29
2012-2-26,35
2012-2-26,37
2012-2-26,46
2012-2-26,30
2012-2-26,24
2012-2-26,25
2012-2-26,22
2012-2-26,33
2012-2-26,41
2012-2-26,47
2012-2-26,46
2012-2-26,42
2012-2-26,59
2012-2-26,83
2012-2-26,111
2012-2-26,140
2012-2-27,139
2012-2-27,161
2012-2-27,153
2012-2-27,133
2012-2-27,127
2012-2-27,134
2012-2-27,155
2012-2-27,172
2012-2-27,191
2012-2-27,201
2012-2-27,216
2012-2-27,233
2012-2-27,228
2012-2-27,230
2012-2-27,212
2012-2-27,188
2012-2-27,193
2012-2-27,173
2012-2-27,176
2012-2-27,179
2012-2-27,190
2012-2-27,211
2012-2-27,278
2012-2-27,286
2012-2-28,267
2012-2-28,278
2012-2-28,290
2012-2-28,287
2012-2-28,276
2012-2-28,274
2012-2-28,264
2012-2-28,245
2012-2-28,259
2012-2-28,264
2012-2-28,299
2012-2-28,308
2012-2-28,281
2012-2-28,192
2012-2-28,154
2012-2-28,140
2012-2-28,112
2012-2-28,101
2012-2-28,99
2012-2-28,106
2012-2-28,109
2012-2-28,111
2012-2-28,129
2012-2-28,161
2012-2-29,175
2012-2-29,173
2012-2-29,185
2012-2-29,190
2012-2-29,202
2012-2-29,200
2012-2-29,190
2012-2-29,184
2012-2-29,193
2012-2-29,176
2012-2-29,0
2012-2-29,0
2012-2-29,0
2012-2-29,0
2012-2-29,0
2012-2-29,0
2012-2-29,229
2012-2-29,203
2012-2-29,214
2012-2-29,253
2012-2-29,285
2012-2-29,286
2012-2-29,318
2012-2-29,324
2012-3-1,322
2012-3-1,293
2012-3-1,290
2012-3-1,270
2012-3-1,249
2012-3-1,230
2012-3-1,227
2012-3-1,220
2012-3-1,222
2012-3-1,209
2012-3-1,231
2012-3-1,262
2012-3-1,326
2012-3-1,347
2012-3-1,314
2012-3-1,268
2012-3-1,203
2012-3-1,192
2012-3-1,200
2012-3-1,208
2012-3-1,213
2012-3-1,235
2012-3-1,267
2012-3-1,278
2012-3-2,269
2012-3-2,165
2012-3-2,154
2012-3-2,112
2012-3-2,126
2012-3-2,113
2012-3-2,119
2012-3-2,132
2012-3-2,136
2012-3-2,121
2012-3-2,111
2012-3-2,120
2012-3-2,121
2012-3-2,110
2012-3-2,110
2012-3-2,113
2012-3-2,110
2012-3-2,110
2012-3-2,100
2012-3-2,83
2012-3-2,75
2012-3-2,132
2012-3-2,159
2012-3-2,151
2012-3-3,130
2012-3-3,93
2012-3-3,79
2012-3-3,79
2012-3-3,66
2012-3-3,77
2012-3-3,73
2012-3-3,72
2012-3-3,76
2012-3-3,101
2012-3-3,0
2012-3-3,81
2012-3-3,91
2012-3-3,98
2012-3-3,0
2012-3-3,94
2012-3-3,108
2012-3-3,107
2012-3-3,108
2012-3-3,117
2012-3-3,98
2012-3-3,112
2012-3-3,104
2012-3-3,106
2012-3-4,108
2012-3-4,107
2012-3-4,106
2012-3-4,113
2012-3-4,131
2012-3-4,170
2012-3-4,132
2012-3-4,122
2012-3-4,127
2012-3-4,114
2012-3-4,121
2012-3-4,149
2012-3-4,149
2012-3-4,143
2012-3-4,142
2012-3-4,124
2012-3-4,93
2012-3-4,104
2012-3-4,104
2012-3-4,97
2012-3-4,111
2012-3-4,143
2012-3-4,170
2012-3-4,189
2012-3-5,201
2012-3-5,200
2012-3-5,220
2012-3-5,229
2012-3-5,213
2012-3-5,172
2012-3-5,183
2012-3-5,179
2012-3-5,181
2012-3-5,182
2012-3-5,185
2012-3-5,176
2012-3-5,176
2012-3-5,166
2012-3-5,145
2012-3-5,130
2012-3-5,137
2012-3-5,148
2012-3-5,154
2012-3-5,150
2012-3-5,162
2012-3-5,177
2012-3-5,180
2012-3-5,97
2012-3-6,28
2012-3-6,24
2012-3-6,19
2012-3-6,20
2012-3-6,13
2012-3-6,12
2012-3-6,12
2012-3-6,16
2012-3-6,15
2012-3-6,20
2012-3-6,27
2012-3-6,17
2012-3-6,13
2012-3-6,17
2012-3-6,13
2012-3-6,14
2012-3-6,18
2012-3-6,14
2012-3-6,13
2012-3-6,18
2012-3-6,40
2012-3-6,42
2012-3-6,35
2012-3-6,50
2012-3-7,47
2012-3-7,33
2012-3-7,34
2012-3-7,38
2012-3-7,26
2012-3-7,14
2012-3-7,14
2012-3-7,11
2012-3-7,10
2012-3-7,21
2012-3-7,18
2012-3-7,17
2012-3-7,19
2012-3-7,20
2012-3-7,0
2012-3-7,23
2012-3-7,17
2012-3-7,18
2012-3-7,16
2012-3-7,14
2012-3-7,14
2012-3-7,13
2012-3-7,12
2012-3-7,11
2012-3-8,12
2012-3-8,13
2012-3-8,11
2012-3-8,12
2012-3-8,11
2012-3-8,12
2012-3-8,14
2012-3-8,13
2012-3-8,13
2012-3-8,16
2012-3-8,21
2012-3-8,20
2012-3-8,18
2012-3-8,18
2012-3-8,19
2012-3-8,12
2012-3-8,19
2012-3-8,16
2012-3-8,17
2012-3-8,17
2012-3-8,18
2012-3-8,31
2012-3-8,37
2012-3-8,26
2012-3-9,18
2012-3-9,73
2012-3-9,102
2012-3-9,112
2012-3-9,93
2012-3-9,89
2012-3-9,93
2012-3-9,120
2012-3-9,119
2012-3-9,112
2012-3-9,127
2012-3-9,133
2012-3-9,140
2012-3-9,112
2012-3-9,82
2012-3-9,73
2012-3-9,77
2012-3-9,73
2012-3-9,68
2012-3-9,67
2012-3-9,69
2012-3-9,67
2012-3-9,67
2012-3-9,77
2012-3-10,89
2012-3-10,90
2012-3-10,93
2012-3-10,103
2012-3-10,89
2012-3-10,93
2012-3-10,85
2012-3-10,32
2012-3-10,28
2012-3-10,26
2012-3-10,24
2012-3-10,18
2012-3-10,21
2012-3-10,27
2012-3-10,22
2012-3-10,20
2012-3-10,14
2012-3-10,20
2012-3-10,10
2012-3-10,10
2012-3-10,9
2012-3-10,7
2012-3-10,7
2012-3-10,5
2012-3-11,4
2012-3-11,7
2012-3-11,6
2012-3-11,7
2012-3-11,17
2012-3-11,12
2012-3-11,11
2012-3-11,18
2012-3-11,12
2012-3-11,29
2012-3-11,18
2012-3-11,18
2012-3-11,13
2012-3-11,14
2012-3-11,16
2012-3-11,17
2012-3-11,20
2012-3-11,18
2012-3-11,26
2012-3-11,30
2012-3-11,30
2012-3-11,45
2012-3-11,50
2012-3-11,64
2012-3-12,72
2012-3-12,77
2012-3-12,84
2012-3-12,81
2012-3-12,86
2012-3-12,78
2012-3-12,79
2012-3-12,69
2012-3-12,95
2012-3-12,49
2012-3-12,46
2012-3-12,47
2012-3-12,28
2012-3-12,33
2012-3-12,41
2012-3-12,79
2012-3-12,64
2012-3-12,78
2012-3-12,86
2012-3-12,81
2012-3-12,83
2012-3-12,89
2012-3-12,96
2012-3-12,106
2012-3-13,106
2012-3-13,111
2012-3-13,123
2012-3-13,135
2012-3-13,142
2012-3-13,175
2012-3-13,175
2012-3-13,172
2012-3-13,180
2012-3-13,156
2012-3-13,160
2012-3-13,157
2012-3-13,170
2012-3-13,147
2012-3-13,127
2012-3-13,96
2012-3-13,75
2012-3-13,68
2012-3-13,63
2012-3-13,62
2012-3-13,81
2012-3-13,75
2012-3-13,26
2012-3-13,13
2012-3-14,10
2012-3-14,8
2012-3-14,12
2012-3-14,11
2012-3-14,9
2012-3-14,7
2012-3-14,7
2012-3-14,9
2012-3-14,17
2012-3-14,26
2012-3-14,24
2012-3-14,15
2012-3-14,19
2012-3-14,16
2012-3-14,26
2012-3-14,23
2012-3-14,0
2012-3-14,77
2012-3-14,52
2012-3-14,70
2012-3-14,72
2012-3-14,65
2012-3-14,59
2012-3-14,55
2012-3-15,71
2012-3-15,62
2012-3-15,68
2012-3-15,54
2012-3-15,46
2012-3-15,54
2012-3-15,59
2012-3-15,60
2012-3-15,89
2012-3-15,65
2012-3-15,75
2012-3-15,76
2012-3-15,85
2012-3-15,84
2012-3-15,74
2012-3-15,68
2012-3-15,114
2012-3-15,137
2012-3-15,135
2012-3-15,148
2012-3-15,165
2012-3-15,170
2012-3-15,183
2012-3-15,176
2012-3-16,180
2012-3-16,187
2012-3-16,180
2012-3-16,181
2012-3-16,183
2012-3-16,186
2012-3-16,196
2012-3-16,222
2012-3-16,232
2012-3-16,263
2012-3-16,286
2012-3-16,293
2012-3-16,328
2012-3-16,335
2012-3-16,345
2012-3-16,360
2012-3-16,320
2012-3-16,272
2012-3-16,315
2012-3-16,318
2012-3-16,346
2012-3-16,334
2012-3-16,302
2012-3-16,310
2012-3-17,280
2012-3-17,250
2012-3-17,283
2012-3-17,268
2012-3-17,214
2012-3-17,201
2012-3-17,210
2012-3-17,185
2012-3-17,188
2012-3-17,175
2012-3-17,182
2012-3-17,191
2012-3-17,173
2012-3-17,184
2012-3-17,182
2012-3-17,181
2012-3-17,195
2012-3-17,245
2012-3-17,204
2012-3-17,211
2012-3-17,219
2012-3-17,185
2012-3-17,137
2012-3-17,120
2012-3-18,113
2012-3-18,107
2012-3-18,30
2012-3-18,21
2012-3-18,18
2012-3-18,25
2012-3-18,21
2012-3-18,17
2012-3-18,17
2012-3-18,16
2012-3-18,15
2012-3-18,15
2012-3-18,21
2012-3-18,26
2012-3-18,26
2012-3-18,39
